CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-66,-82,-81,-71,-59,-81,-73,-71,H04
-66,-82,-81,-71,-59,-81,-73,-71,H04
-68,-81,-82,-72,-57,-79,-73,-72,H04
-69,-84,-80,-71,-59,-79,-73,-70,H04
-67,-84,-81,-72,-59,-79,-74,-74,H04
-67,-84,-81,-72,-59,-79,-74,-74,H04
-68,-85,-81,-72,-59,-79,-73,-72,H04
-67,-85,-80,-73,-58,-79,-75,-69,H04
-69,-85,-78,-68,-60,-86,-70,-66,H05
-68,-84,-78,-69,-63,-87,-70,-66,H05
-68,-84,-78,-69,-63,-87,-70,-66,H05
-69,-83,-79,-73,-63,-86,-70,-67,H05
-68,-85,-78,-69,-63,-87,-70,-67,H05
-69,-83,-80,-65,-64,-86,-71,-72,H05
-69,-83,-80,-65,-64,-86,-71,-72,H05
-69,-82,-80,-69,-63,-87,-71,-67,H05
-68,-83,-81,-68,-61,-86,-69,-66,H05
-69,-84,-79,-69,-62,-86,-71,-65,H05
-69,-84,-79,-69,-62,-86,-71,-65,H05
-69,-81,-78,-69,-63,-86,-70,-66,H05
-64,-81,-77,-68,-59,-85,-70,-66,H05
-67,-82,-75,-68,-62,-88,-70,-67,H05
-66,-83,-77,-65,-63,-87,-70,-67,H05
-66,-83,-77,-65,-63,-87,-70,-67,H05
-64,-82,-77,-68,-63,-86,-71,-67,H05
-67,-82,-77,-68,-60,-85,-70,-67,H05
-66,-81,-75,-68,-64,-85,-71,-66,H05
-66,-81,-75,-68,-64,-85,-71,-66,H05
-67,-83,-76,-69,-60,-85,-68,-63,H05
-67,-84,-77,-68,-62,-86,-69,-65,H05
-71,-82,-75,-69,-64,-86,-70,-67,H05
-71,-82,-75,-69,-64,-86,-70,-67,H05
-67,-80,-77,-71,-68,-83,-70,-66,H05
-72,-82,-76,-69,-65,-83,-71,-66,H05
-68,-83,-75,-70,-65,-87,-70,-67,H05
-68,-83,-75,-70,-65,-87,-70,-67,H05
-67,-83,-76,-69,-65,-86,-70,-66,H05
-67,-83,-76,-69,-65,-86,-70,-66,H05
-67,-79,-74,-70,-65,-85,-69,-67,H05
-66,-83,-76,-69,-65,-83,-70,-62,H05
-66,-84,-77,-69,-67,-85,-70,-64,H05
-66,-84,-77,-69,-67,-85,-70,-64,H05
-62,-83,-76,-66,-71,-85,-66,-65,H05
-66,-86,-74,-69,-66,-87,-70,-66,H05
-68,-87,-76,-69,-65,-84,-70,-64,H05
-68,-87,-76,-69,-65,-84,-70,-64,H05
-65,-83,-76,-68,-64,-85,-72,-66,H05
-65,-83,-76,-68,-64,-85,-72,-66,H05
-67,-82,-76,-83,-63,-85,-70,-67,H05
-68,-89,-75,-72,-63,-82,-72,-67,H05
-69,-87,-75,-80,-64,-84,-71,-67,H05
-69,-87,-75,-80,-64,-84,-71,-67,H05
-68,-88,-74,-75,-73,-83,-71,-75,H05
-69,-83,-76,-80,-65,-82,-73,-65,H05
-70,-83,-74,-77,-65,-86,-71,-65,H05
-70,-83,-74,-77,-65,-86,-71,-65,H05
-67,-85,-74,-79,-70,-81,-73,-66,H05
-68,-85,-75,-82,-65,-80,-72,-66,H05
-68,-85,-74,-83,-63,-82,-72,-66,H05
-68,-83,-75,-81,-66,-84,-73,-65,H05
-68,-83,-75,-81,-66,-84,-73,-65,H05
-68,-84,-73,-79,-63,-84,-73,-66,H05
-69,-84,-74,-73,-66,-87,-72,-66,H05
-68,-87,-75,-70,-63,-83,-73,-66,H05
-69,-84,-74,-70,-64,-83,-72,-67,H05
-67,-86,-74,-71,-65,-83,-73,-66,H05
-67,-86,-74,-71,-65,-83,-73,-66,H05
-68,-94,-75,-80,-79,-84,-78,-76,H06
-68,-94,-75,-80,-79,-84,-78,-76,H06
-70,-90,-75,-80,-71,-82,-77,-84,H06
-70,-85,-77,-80,-67,-84,-77,-78,H06
-70,-85,-77,-80,-67,-84,-77,-78,H06
-68,-88,-75,-79,-68,-84,-78,-79,H06
-67,-86,-74,-78,-66,-83,-77,-79,H06
-68,-86,-73,-77,-70,-83,-76,-79,H06
-68,-86,-73,-77,-70,-83,-76,-79,H06
-68,-90,-75,-81,-70,-84,-77,-78,H06
-67,-91,-76,-80,-72,-82,-75,-78,H06
-68,-93,-72,-82,-73,-81,-78,-78,H06
-68,-93,-72,-82,-73,-81,-78,-78,H06
-67,-92,-73,-82,-72,-83,-77,-79,H06
-67,-92,-73,-82,-72,-83,-77,-79,H06
-68,-91,-74,-82,-71,-84,-78,-79,H06
-67,-91,-74,-81,-71,-82,-78,-77,H06
-67,-89,-74,-82,-71,-81,-78,-80,H06
-67,-89,-74,-82,-71,-81,-78,-80,H06
-66,-88,-73,-81,-70,-82,-78,-80,H06
-67,-89,-75,-82,-72,-82,-77,-78,H06
-68,-89,-74,-80,-71,-83,-77,-74,H06
-68,-89,-74,-80,-71,-83,-77,-74,H06
-67,-89,-76,-82,-71,-82,-77,-78,H06
-66,-90,-75,-82,-71,-81,-77,-80,H06
-66,-91,-75,-82,-73,-82,-77,-81,H06
-69,-88,-75,-82,-70,-83,-77,-78,H06
-66,-89,-74,-81,-72,-81,-77,-78,H06
-66,-89,-74,-81,-72,-81,-77,-78,H06
-68,-87,-75,-80,-72,-83,-74,-77,H06
-67,-88,-75,-82,-71,-83,-77,-79,H06
-67,-88,-72,-81,-70,-82,-78,-79,H06
-67,-88,-72,-81,-70,-82,-78,-79,H06
-67,-84,-80,-80,-70,-82,-77,-80,H06
-69,-85,-75,-82,-72,-82,-74,-83,H06
-68,-87,-74,-82,-72,-83,-76,-79,H06
-68,-87,-74,-82,-72,-83,-76,-79,H06
-67,-88,-74,-82,-72,-83,-77,-78,H06
-69,-86,-76,-81,-72,-82,-77,-79,H06
-71,-87,-75,-82,-70,-83,-76,-87,H06
-67,-86,-76,-82,-69,-82,-76,-79,H06
-67,-86,-76,-82,-69,-82,-76,-79,H06
-69,-86,-76,-82,-72,-81,-76,-81,H06
-71,-88,-75,-82,-72,-82,-77,-79,H06
-69,-89,-75,-81,-69,-83,-77,-79,H06
-68,-87,-75,-80,-72,-83,-76,-79,H06
-68,-87,-75,-80,-72,-83,-76,-79,H06
-69,-87,-75,-82,-73,-82,-76,-79,H06
-68,-88,-75,-82,-72,-82,-75,-82,H06
-67,-90,-76,-83,-70,-82,-76,-79,H06
-67,-90,-76,-83,-70,-82,-76,-79,H06
-70,-90,-76,-83,-72,-82,-76,-78,H06
-68,-89,-75,-84,-70,-82,-75,-78,H06
-67,-90,-77,-81,-72,-82,-76,-80,H06
-68,-86,-76,-82,-72,-83,-75,-80,H06
-68,-86,-76,-82,-72,-83,-75,-80,H06
-65,-87,-75,-82,-72,-83,-73,-78,H06
-67,-89,-75,-81,-72,-81,-76,-85,H06
-81,-84,-76,-85,-69,-85,-87,-89,H07
-79,-83,-74,-85,-68,-84,-85,-93,H07
-78,-83,-74,-85,-69,-85,-85,-91,H07
-78,-83,-74,-85,-69,-85,-85,-91,H07
-78,-78,-74,-85,-66,-84,-84,-90,H07
-77,-79,-74,-85,-68,-81,-85,-92,H07
-77,-82,-73,-85,-68,-85,-85,-88,H07
-76,-81,-74,-85,-69,-83,-87,-92,H07
-76,-81,-74,-85,-69,-83,-87,-92,H07
-76,-82,-74,-84,-68,-88,-84,-91,H07
-77,-83,-75,-85,-69,-89,-84,-90,H07
-78,-82,-74,-85,-69,-91,-84,-90,H07
-75,-83,-71,-85,-71,-84,-83,-93,H07
-77,-81,-75,-78,-68,-90,-84,-91,H07
-77,-81,-75,-78,-68,-90,-84,-91,H07
-78,-83,-71,-86,-69,-85,-85,-89,H07
-75,-83,-73,-86,-69,-84,-84,-90,H07
-83,-78,-75,-84,-69,-86,-83,-91,H07
-83,-78,-75,-84,-69,-86,-83,-91,H07
-78,-83,-74,-85,-68,-85,-82,-89,H07
-76,-83,-73,-86,-69,-84,-86,-90,H07
-77,-84,-74,-84,-69,-87,-85,-86,H07
-77,-82,-74,-84,-70,-85,-84,-91,H07
-77,-82,-74,-84,-70,-85,-84,-91,H07
-77,-82,-72,-85,-68,-85,-85,-89,H07
-74,-82,-72,-84,-68,-84,-89,-91,H07
-73,-82,-73,-85,-69,-86,-81,-93,H07
-73,-82,-73,-85,-69,-86,-81,-93,H07
-75,-83,-71,-82,-67,-83,-86,-93,H07
-79,-82,-72,-85,-69,-86,-85,-91,H07
-79,-84,-72,-86,-68,-85,-86,-88,H07
-79,-84,-72,-86,-68,-85,-86,-88,H07
-81,-82,-72,-85,-69,-83,-85,-90,H07
-75,-83,-73,-85,-68,-89,-85,-91,H07
-73,-80,-73,-85,-68,-91,-88,-89,H07
-73,-80,-73,-85,-68,-91,-88,-89,H07
-75,-80,-72,-84,-70,-92,-85,-90,H07
-75,-80,-72,-84,-70,-92,-85,-90,H07
-73,-82,-72,-85,-70,-86,-88,-93,H07
-79,-90,-73,-84,-70,-84,-89,-89,H07
-75,-82,-72,-90,-69,-86,-86,-92,H07
-75,-82,-72,-90,-69,-86,-86,-92,H07
-77,-82,-72,-85,-69,-86,-88,-90,H07
-78,-83,-71,-84,-69,-83,-86,-90,H07
-75,-83,-72,-85,-68,-84,-85,-93,H07
-77,-83,-72,-85,-69,-85,-83,-91,H07
-77,-81,-72,-84,-67,-84,-85,-92,H07
-77,-81,-72,-84,-67,-84,-85,-92,H07
-78,-82,-72,-84,-67,-86,-89,-90,H07
-79,-90,-72,-85,-68,-81,-84,-90,H07
-77,-81,-73,-78,-68,-84,-87,-89,H07
-77,-81,-73,-78,-68,-84,-87,-89,H07
-75,-82,-74,-82,-68,-91,-87,-92,H07
-74,-83,-72,-82,-69,-84,-87,-91,H07
-75,-82,-73,-84,-66,-84,-88,-92,H07
-75,-82,-73,-84,-66,-84,-88,-92,H07
-76,-83,-73,-85,-70,-84,-79,-94,H07
-66,-80,-74,-84,-64,-87,-84,-88,H08
-66,-80,-74,-84,-64,-87,-84,-88,H08
-66,-79,-73,-86,-67,-88,-85,-86,H08
-66,-80,-72,-87,-67,-89,-87,-88,H08
-65,-79,-72,-88,-67,-87,-86,-87,H08
-66,-79,-73,-85,-68,-87,-82,-86,H08
-66,-79,-73,-85,-68,-87,-82,-86,H08
-67,-80,-73,-88,-67,-88,-83,-86,H08
-68,-80,-73,-86,-68,-87,-84,-86,H08
-64,-80,-73,-86,-68,-88,-84,-86,H08
-67,-79,-73,-86,-68,-87,-84,-87,H08
-67,-79,-73,-86,-68,-87,-84,-87,H08
-65,-80,-72,-84,-68,-87,-80,-87,H08
-67,-80,-74,-86,-68,-87,-86,-85,H08
-66,-80,-75,-88,-66,-88,-84,-87,H08
-70,-80,-72,-89,-68,-86,-86,-87,H08
-70,-80,-72,-89,-68,-86,-86,-87,H08
-67,-78,-73,-87,-68,-88,-86,-87,H08
-65,-80,-73,-87,-69,-88,-85,-87,H08
-66,-79,-71,-88,-69,-87,-84,-87,H08
-66,-78,-72,-87,-72,-89,-88,-83,H08
-66,-78,-72,-87,-72,-89,-88,-83,H08
-66,-79,-72,-87,-67,-89,-87,-86,H08
-68,-80,-72,-86,-68,-89,-86,-86,H08
-66,-81,-73,-86,-68,-88,-85,-87,H08
-64,-80,-75,-87,-69,-88,-85,-87,H08
-64,-80,-75,-87,-69,-88,-85,-87,H08
-66,-79,-73,-84,-69,-89,-86,-87,H08
-66,-79,-72,-82,-68,-87,-87,-87,H08
-64,-80,-72,-84,-68,-86,-86,-83,H08
-64,-80,-72,-84,-68,-86,-86,-83,H08
-66,-80,-72,-86,-70,-87,-89,-85,H08
-66,-80,-72,-86,-70,-87,-89,-85,H08
-67,-79,-73,-85,-68,-85,-87,-86,H08
-65,-79,-73,-86,-73,-88,-86,-85,H08
-64,-80,-72,-85,-67,-87,-85,-87,H08
-67,-79,-73,-82,-66,-86,-86,-84,H08
-67,-79,-73,-82,-66,-86,-86,-84,H08
-73,-79,-71,-85,-66,-88,-86,-86,H08
-68,-79,-73,-88,-67,-88,-86,-88,H08
-65,-77,-72,-83,-69,-89,-87,-86,H08
-67,-80,-74,-86,-68,-87,-85,-86,H08
-66,-80,-73,-86,-68,-88,-86,-86,H08
-66,-80,-73,-86,-68,-88,-86,-86,H08
-67,-80,-73,-85,-67,-87,-88,-86,H08
-66,-80,-73,-87,-67,-87,-87,-85,H08
-67,-79,-73,-86,-66,-88,-85,-86,H08
-66,-78,-73,-84,-66,-88,-83,-87,H08
-66,-78,-73,-84,-66,-88,-83,-87,H08
-67,-78,-73,-86,-69,-87,-84,-86,H08
-65,-80,-73,-87,-67,-87,-85,-86,H08
-67,-80,-73,-85,-68,-87,-84,-84,H08
-67,-80,-73,-85,-68,-87,-84,-84,H08
-67,-80,-72,-86,-66,-87,-85,-86,H08
-69,-78,-72,-86,-67,-87,-85,-86,H08
-67,-80,-72,-84,-67,-87,-83,-85,H08
-67,-80,-74,-85,-73,-89,-85,-86,H08
-66,-82,-71,-84,-67,-86,-85,-89,H08
-66,-82,-71,-84,-67,-86,-85,-89,H08
-81,-95,-81,-78,-72,-87,-86,-87,I00
-79,-94,-85,-80,-78,-89,-90,-89,I00
-79,-94,-85,-80,-78,-89,-90,-89,I00
-82,-95,-82,-82,-78,-86,-94,-89,I00
-82,-95,-80,-84,-77,-85,-92,-87,I00
-80,-93,-82,-82,-75,-88,-97,-89,I00
-80,-93,-82,-82,-75,-88,-97,-89,I00
-82,-92,-86,-81,-77,-86,-94,-87,I00
-78,-95,-83,-83,-76,-90,-95,-88,I00
-81,-95,-81,-83,-76,-89,-96,-87,I00
-81,-95,-81,-83,-76,-89,-96,-87,I00
-78,-93,-82,-83,-76,-88,-95,-88,I00
-80,-95,-81,-83,-72,-88,-93,-88,I00
-79,-95,-82,-84,-76,-87,-96,-89,I00
-80,-94,-83,-79,-75,-88,-94,-87,I00
-79,-95,-83,-83,-74,-87,-94,-87,I00
-79,-95,-83,-83,-74,-87,-94,-87,I00
-80,-95,-81,-82,-74,-86,-94,-85,I00
-80,-95,-82,-83,-75,-88,-94,-86,I00
-80,-94,-83,-85,-74,-89,-94,-88,I00
-80,-94,-83,-85,-74,-89,-94,-88,I00
-80,-92,-81,-84,-75,-89,-94,-87,I00
-80,-94,-82,-86,-77,-88,-94,-86,I00
-80,-93,-79,-87,-76,-90,-94,-87,I00
-86,-93,-81,-84,-76,-90,-94,-89,I00
-86,-93,-81,-84,-76,-90,-94,-89,I00
-80,-94,-81,-85,-76,-89,-94,-87,I00
-80,-93,-81,-85,-77,-85,-94,-87,I00
-80,-94,-81,-86,-73,-90,-95,-90,I00
-79,-93,-80,-85,-77,-87,-95,-88,I00
-79,-93,-80,-85,-77,-87,-95,-88,I00
-80,-97,-83,-84,-76,-88,-95,-87,I00
-80,-95,-81,-84,-74,-89,-97,-87,I00
-80,-95,-82,-83,-77,-87,-97,-88,I00
-80,-95,-82,-83,-77,-87,-97,-88,I00
-81,-95,-80,-83,-77,-88,-97,-88,I00
-79,-97,-82,-83,-76,-86,-96,-88,I00
-81,-96,-82,-82,-76,-86,-94,-88,I00
-81,-96,-82,-82,-76,-86,-94,-88,I00
-79,-93,-82,-81,-76,-87,-98,-87,I00
-80,-94,-84,-80,-74,-88,-90,-89,I00
-80,-96,-84,-80,-75,-89,-90,-87,I00
-83,-96,-85,-77,-75,-90,-90,-85,I00
-83,-96,-85,-77,-75,-90,-90,-85,I00
-81,-90,-86,-79,-75,-87,-89,-85,I00
-79,-95,-83,-80,-75,-87,-93,-85,I00
-77,-95,-83,-82,-75,-89,-93,-85,I00
-77,-95,-83,-82,-75,-89,-93,-85,I00
-81,-96,-83,-81,-75,-88,-94,-87,I00
-83,-94,-84,-82,-75,-89,-91,-87,I00
-81,-92,-81,-82,-75,-88,-91,-85,I00
-81,-92,-81,-82,-75,-88,-91,-85,I00
-81,-96,-82,-83,-75,-88,-93,-87,I00
-80,-95,-82,-82,-74,-88,-95,-91,I00
-78,-96,-83,-81,-75,-89,-92,-86,I00
-81,-96,-83,-83,-74,-88,-92,-85,I00
-80,-96,-83,-82,-76,-90,-92,-88,I00
-80,-96,-83,-82,-76,-90,-92,-88,I00
-82,-92,-81,-80,-75,-88,-92,-86,I00
-82,-88,-88,-79,-72,-87,-83,-90,I01
-82,-88,-88,-79,-72,-87,-83,-90,I01
-83,-93,-87,-78,-77,-85,-80,-88,I01
-85,-88,-90,-80,-75,-89,-80,-90,I01
-79,-93,-89,-80,-75,-85,-82,-92,I01
-79,-93,-89,-80,-75,-85,-82,-92,I01
-82,-91,-90,-80,-75,-85,-82,-91,I01
-83,-90,-90,-79,-74,-87,-80,-89,I01
-82,-92,-90,-80,-72,-93,-82,-88,I01
-82,-92,-90,-80,-72,-93,-82,-88,I01
-81,-91,-89,-80,-75,-86,-81,-90,I01
-85,-91,-91,-79,-75,-86,-82,-91,I01
-81,-91,-89,-78,-75,-85,-81,-91,I01
-83,-92,-89,-79,-74,-91,-81,-90,I01
-83,-92,-89,-79,-74,-91,-81,-90,I01
-83,-90,-88,-80,-73,-87,-83,-92,I01
-82,-94,-90,-79,-74,-85,-83,-90,I01
-81,-90,-88,-81,-74,-84,-82,-93,I01
-81,-90,-88,-81,-74,-84,-82,-93,I01
-83,-91,-90,-79,-73,-86,-82,-91,I01
-84,-93,-90,-79,-75,-86,-82,-92,I01
-83,-92,-89,-79,-73,-86,-81,-92,I01
-83,-92,-89,-79,-73,-86,-81,-92,I01
-83,-92,-89,-79,-74,-86,-82,-92,I01
-83,-92,-89,-79,-74,-86,-82,-92,I01
-83,-92,-89,-80,-74,-91,-82,-91,I01
-83,-90,-87,-79,-78,-87,-81,-91,I01
-83,-88,-89,-76,-75,-86,-82,-89,I01
-83,-88,-89,-76,-75,-86,-82,-89,I01
-82,-88,-88,-79,-73,-85,-82,-91,I01
-83,-94,-86,-79,-74,-86,-83,-92,I01
-87,-89,-89,-80,-77,-84,-84,-93,I01
-82,-89,-92,-79,-74,-86,-80,-91,I01
-84,-89,-92,-79,-76,-80,-82,-93,I01
-84,-89,-92,-79,-76,-80,-82,-93,I01
-83,-86,-86,-80,-80,-81,-83,-91,I01
-80,-90,-87,-77,-71,-84,-77,-94,I01
-83,-87,-92,-81,-76,-84,-80,-94,I01
-84,-88,-88,-79,-76,-83,-82,-93,I01
-81,-90,-87,-78,-77,-83,-81,-96,I01
-81,-90,-87,-78,-77,-83,-81,-96,I01
-87,-90,-89,-82,-78,-79,-83,-94,I01
-86,-90,-93,-84,-78,-83,-78,-91,I01
-83,-89,-92,-85,-77,-85,-79,-90,I01
-83,-89,-92,-85,-77,-85,-79,-90,I01
-83,-86,-90,-85,-72,-86,-81,-92,I01
-86,-84,-86,-84,-75,-83,-81,-89,I01
-84,-88,-85,-82,-77,-83,-87,-97,I01
-87,-90,-89,-79,-72,-80,-83,-94,I01
-87,-90,-89,-79,-72,-80,-83,-94,I01
-84,-91,-89,-80,-77,-82,-81,-95,I01
-84,-91,-87,-82,-75,-84,-82,-91,I01
-86,-92,-89,-80,-78,-84,-81,-93,I01
-86,-92,-89,-80,-78,-84,-81,-93,I01
-81,-93,-85,-86,-78,-82,-82,-89,I01
-83,-92,-89,-83,-79,-83,-84,-91,I01
-82,-93,-88,-85,-74,-83,-85,-94,I01
-82,-93,-88,-85,-74,-83,-85,-94,I01
-82,-91,-87,-85,-77,-81,-85,-91,I01
-80,-86,-79,-74,-63,-87,-73,-90,I02
-81,-87,-80,-74,-67,-83,-74,-87,I02
-81,-89,-77,-74,-66,-84,-74,-86,I02
-81,-89,-77,-74,-66,-84,-74,-86,I02
-82,-86,-79,-75,-66,-85,-74,-87,I02
-82,-87,-79,-74,-67,-84,-74,-86,I02
-81,-87,-79,-74,-65,-83,-73,-87,I02
-81,-87,-79,-74,-65,-83,-73,-87,I02
-82,-87,-80,-74,-65,-84,-73,-88,I02
-82,-86,-79,-74,-65,-84,-73,-86,I02
-80,-87,-81,-74,-64,-87,-73,-86,I02
-82,-87,-76,-74,-65,-83,-74,-88,I02
-82,-87,-76,-74,-65,-83,-74,-88,I02
-80,-86,-80,-75,-64,-84,-74,-87,I02
-80,-86,-80,-75,-64,-84,-73,-86,I02
-81,-88,-79,-74,-65,-83,-74,-86,I02
-81,-88,-79,-74,-65,-83,-74,-86,I02
-82,-89,-80,-75,-66,-82,-75,-86,I02
-81,-88,-79,-79,-63,-83,-74,-87,I02
-81,-87,-78,-74,-65,-84,-74,-87,I02
-81,-87,-78,-74,-65,-84,-74,-87,I02
-81,-89,-80,-74,-65,-83,-74,-87,I02
-80,-87,-79,-75,-65,-83,-74,-87,I02
-83,-89,-79,-75,-65,-84,-70,-85,I02
-81,-89,-81,-75,-65,-83,-73,-87,I02
-81,-89,-81,-75,-65,-83,-73,-87,I02
-82,-87,-80,-75,-64,-83,-72,-86,I02
-78,-88,-79,-74,-64,-82,-73,-87,I02
-82,-88,-80,-73,-65,-84,-73,-88,I02
-82,-88,-80,-73,-65,-84,-73,-88,I02
-82,-88,-80,-75,-65,-83,-74,-87,I02
-81,-87,-79,-75,-65,-83,-73,-86,I02
-80,-89,-78,-74,-65,-83,-73,-86,I02
-80,-89,-78,-74,-65,-83,-73,-86,I02
-81,-88,-79,-74,-65,-88,-73,-88,I02
-80,-89,-79,-74,-65,-83,-75,-87,I02
-80,-88,-79,-75,-65,-82,-73,-88,I02
-79,-87,-81,-75,-65,-83,-74,-88,I02
-79,-87,-81,-75,-65,-83,-74,-88,I02
-81,-88,-81,-74,-66,-82,-73,-87,I02
-80,-87,-78,-73,-64,-83,-73,-86,I02
-81,-87,-79,-75,-65,-83,-72,-84,I02
-81,-87,-79,-75,-65,-83,-72,-84,I02
-81,-87,-79,-73,-66,-84,-73,-86,I02
-81,-87,-79,-73,-66,-84,-73,-86,I02
-82,-89,-81,-74,-65,-83,-73,-87,I02
-82,-88,-79,-75,-64,-83,-71,-84,I02
-82,-88,-78,-76,-64,-86,-73,-87,I02
-82,-88,-78,-76,-64,-86,-73,-87,I02
-81,-89,-80,-74,-66,-84,-73,-85,I02
-81,-88,-80,-75,-64,-83,-70,-86,I02
-81,-90,-78,-75,-64,-84,-74,-86,I02
-82,-89,-79,-75,-66,-84,-74,-84,I02
-82,-89,-79,-75,-66,-84,-74,-84,I02
-80,-88,-79,-74,-65,-84,-73,-86,I02
-82,-90,-78,-73,-65,-83,-73,-86,I02
-79,-88,-79,-75,-65,-83,-73,-86,I02
-79,-88,-79,-75,-65,-83,-73,-86,I02
-80,-89,-78,-71,-72,-92,-82,-88,I03
-80,-89,-78,-71,-72,-92,-82,-88,I03
-78,-94,-82,-68,-70,-96,-76,-86,I03
-80,-95,-79,-69,-75,-93,-74,-86,I03
-78,-97,-82,-70,-78,-93,-76,-84,I03
-79,-96,-80,-69,-81,-94,-77,-84,I03
-79,-96,-80,-69,-81,-94,-77,-84,I03
-80,-94,-81,-69,-80,-95,-77,-85,I03
-80,-94,-83,-68,-81,-94,-77,-84,I03
-80,-95,-83,-68,-75,-94,-76,-86,I03
-80,-95,-83,-68,-75,-94,-76,-86,I03
-79,-94,-83,-69,-77,-95,-77,-86,I03
-79,-94,-84,-69,-74,-95,-77,-84,I03
-79,-94,-83,-69,-79,-94,-77,-89,I03
-79,-94,-83,-69,-79,-94,-77,-89,I03
-79,-95,-83,-69,-78,-98,-77,-86,I03
-75,-96,-82,-70,-78,-96,-77,-85,I03
-78,-96,-83,-69,-76,-94,-77,-85,I03
-78,-96,-83,-69,-78,-98,-75,-85,I03
-78,-96,-83,-69,-78,-98,-75,-85,I03
-78,-96,-81,-69,-79,-95,-77,-87,I03
-80,-95,-82,-70,-75,-92,-78,-93,I03
-80,-95,-82,-69,-72,-95,-78,-87,I03
-80,-95,-82,-69,-72,-95,-78,-87,I03
-79,-94,-81,-69,-71,-94,-74,-85,I03
-79,-94,-81,-68,-74,-94,-76,-85,I03
-80,-95,-81,-67,-75,-94,-77,-87,I03
-77,-94,-81,-68,-74,-94,-77,-86,I03
-77,-94,-81,-68,-74,-94,-77,-86,I03
-79,-97,-81,-69,-71,-94,-78,-85,I03
-79,-94,-82,-69,-73,-94,-78,-85,I03
-80,-94,-81,-72,-72,-94,-75,-87,I03
-79,-94,-84,-69,-73,-94,-77,-94,I03
-79,-94,-84,-69,-73,-94,-77,-94,I03
-78,-99,-81,-68,-73,-94,-77,-87,I03
-79,-99,-82,-69,-72,-94,-75,-86,I03
-79,-99,-82,-68,-74,-94,-77,-85,I03
-79,-99,-82,-68,-74,-94,-78,-86,I03
-80,-95,-81,-67,-76,-94,-78,-84,I03
-80,-95,-81,-67,-76,-94,-78,-84,I03
-80,-90,-82,-69,-74,-94,-77,-86,I03
-78,-90,-81,-70,-75,-94,-77,-85,I03
-79,-90,-83,-72,-74,-94,-77,-85,I03
-85,-90,-82,-68,-75,-94,-77,-85,I03
-85,-90,-82,-68,-75,-94,-77,-85,I03
-83,-90,-82,-70,-74,-94,-76,-86,I03
-79,-90,-82,-69,-75,-95,-76,-86,I03
-80,-90,-82,-67,-75,-95,-77,-85,I03
-80,-90,-82,-67,-75,-95,-77,-85,I03
-80,-90,-83,-69,-75,-95,-77,-86,I03
-75,-90,-81,-70,-73,-96,-77,-87,I03
-79,-90,-83,-68,-75,-96,-74,-85,I03
-79,-90,-82,-67,-74,-94,-77,-86,I03
-79,-90,-82,-67,-74,-94,-77,-86,I03
-81,-90,-82,-68,-74,-97,-76,-86,I03
-81,-93,-83,-67,-74,-95,-77,-86,I03
-79,-93,-82,-69,-73,-95,-76,-86,I03
-79,-93,-82,-69,-73,-95,-76,-86,I03
-79,-93,-82,-67,-72,-95,-76,-85,I03
-74,-85,-76,-60,-64,-83,-72,-88,I04
-72,-85,-77,-63,-65,-85,-72,-90,I04
-74,-86,-77,-63,-62,-81,-72,-89,I04
-73,-86,-77,-65,-64,-84,-73,-88,I04
-73,-86,-77,-65,-64,-84,-73,-88,I04
-72,-87,-77,-64,-76,-85,-73,-89,I04
-72,-87,-77,-64,-65,-83,-72,-86,I04
-74,-86,-77,-63,-65,-82,-72,-91,I04
-73,-86,-77,-64,-64,-89,-72,-89,I04
-73,-86,-77,-64,-64,-89,-72,-89,I04
-73,-87,-78,-64,-64,-91,-72,-88,I04
-74,-87,-77,-63,-64,-88,-69,-89,I04
-74,-87,-77,-63,-64,-83,-72,-91,I04
-74,-88,-77,-64,-63,-83,-71,-89,I04
-73,-87,-77,-63,-64,-83,-72,-89,I04
-73,-87,-77,-63,-64,-83,-72,-89,I04
-73,-87,-77,-63,-64,-82,-73,-91,I04
-75,-86,-76,-62,-64,-90,-72,-89,I04
-73,-86,-77,-63,-64,-81,-69,-89,I04
-73,-86,-77,-63,-64,-81,-69,-89,I04
-73,-85,-77,-63,-63,-83,-70,-89,I04
-74,-87,-77,-64,-64,-82,-72,-90,I04
-73,-87,-77,-60,-64,-89,-72,-91,I04
-74,-87,-77,-63,-63,-83,-72,-89,I04
-74,-87,-77,-63,-63,-83,-72,-89,I04
-73,-87,-76,-61,-64,-83,-72,-91,I04
-74,-86,-75,-63,-64,-91,-72,-91,I04
-74,-87,-76,-63,-62,-82,-72,-91,I04
-74,-87,-76,-63,-62,-82,-72,-91,I04
-74,-87,-77,-62,-64,-81,-73,-91,I04
-77,-88,-77,-63,-64,-89,-72,-86,I04
-74,-88,-77,-64,-64,-83,-72,-92,I04
-74,-88,-77,-64,-64,-83,-72,-92,I04
-73,-87,-77,-64,-65,-83,-72,-88,I04
-73,-87,-77,-64,-65,-83,-72,-88,I04
-73,-87,-76,-63,-64,-83,-72,-89,I04
-74,-87,-77,-63,-65,-83,-70,-91,I04
-75,-88,-77,-63,-62,-83,-71,-90,I04
-75,-88,-77,-63,-62,-83,-71,-90,I04
-74,-87,-76,-64,-63,-83,-73,-89,I04
